,text,author
37,@username did not. I am OK with Erving,11c285a3-599c-4fa4-a166-76cccd5b2478
38,I'm so glad we invited a couple of Scots to #cciws13. It's one of the hotter accents.,11c285a3-599c-4fa4-a166-76cccd5b2478
39,"@username I have a very deep, almost biological suspicion of charisma. It's the scottish presbyterian in me.",11c285a3-599c-4fa4-a166-76cccd5b2478
40,@username provides several exs of how 'smoke' might appear in a Twitter corpus. On behalf of the ex-smokers THANKS A LOT AVI NOT #cciws13,11c285a3-599c-4fa4-a166-76cccd5b2478
41,@username oh dear,11c285a3-599c-4fa4-a166-76cccd5b2478
42,There's been great progress on @username's algorithm for identifying trustworthy social media disaster info since I saw it last! #cciws13,11c285a3-599c-4fa4-a166-76cccd5b2478
43,@username @username has it occurred to you that you may be overly literal at times?,11c285a3-599c-4fa4-a166-76cccd5b2478
44,@username well at least you've got the accent,11c285a3-599c-4fa4-a166-76cccd5b2478
45,I'm so impressed by the robust and generous intellectual engagement of everyone at #cciws13. I don't know how we magicked it up.,11c285a3-599c-4fa4-a166-76cccd5b2478
46,"Um what exactly is the event that is happening in American democracy right now, mostly non-verbals in my stream",11c285a3-599c-4fa4-a166-76cccd5b2478
47,"I ask, @username delivers the info - Thank you! @username Major filibuster (13 hours) in Texas to prevent legislation restricting abortion",11c285a3-599c-4fa4-a166-76cccd5b2478
48,@username @username  thank you both as well :),11c285a3-599c-4fa4-a166-76cccd5b2478
49,Thank you everyone! Epic feminist fillibuster in Texas to prevent anti-abortion lawmaking :),11c285a3-599c-4fa4-a166-76cccd5b2478
50,"""Jason Potts"", ""Elinor Ostrom"", ""social network markets"" #bingobingobingo the board lights up #cciws13",11c285a3-599c-4fa4-a166-76cccd5b2478
51,"'There is a lot of concerntrolling about ""the South"" as a place of abject horrors and inhumane acts...' http://t.co/vfUdTpUOsw",11c285a3-599c-4fa4-a166-76cccd5b2478
52,"#cciws13 paper jamming with @username, aka 'Straight White Dudes Aren't All That, Bro'.",11c285a3-599c-4fa4-a166-76cccd5b2478
53,"Awesome Pics, thank you! MT @username: Paper Jam hots up at @username #CCIWS13. Facebook pics: http://t.co/fPlg8HSkZv",11c285a3-599c-4fa4-a166-76cccd5b2478
54,@username @username @username I think I will be grating my own earlobes at that time,11c285a3-599c-4fa4-a166-76cccd5b2478
55,"""hard"" and ""soft"" as modifiers of power/knowledge. #cciws13 OH THE GENDER",11c285a3-599c-4fa4-a166-76cccd5b2478
56,@username @username @username I need to get to the airport!,11c285a3-599c-4fa4-a166-76cccd5b2478
57,Most Australian universities have more professional support staff than academic staff http://t.co/O9Fy2gYFZl,11c285a3-599c-4fa4-a166-76cccd5b2478
58,@username more like Days of Our Lives - Marlena is never really dead,11c285a3-599c-4fa4-a166-76cccd5b2478
59,@username @username we're excited about our learnings Jason,11c285a3-599c-4fa4-a166-76cccd5b2478
60,The #auspol mob is visibly aroused. Drooling and jabbering.,11c285a3-599c-4fa4-a166-76cccd5b2478
61,"@username I do but observe, sir.",11c285a3-599c-4fa4-a166-76cccd5b2478
62,There is basically no way TV journos can stay up to date because they can't refresh Twitter & speak to camera at the same time. #spill,11c285a3-599c-4fa4-a166-76cccd5b2478
63,@username oh dear,11c285a3-599c-4fa4-a166-76cccd5b2478
64,So excited to have (slightly jetlagged) @username and @username on deck in their new jobs at @username and on hand at #cciws13,11c285a3-599c-4fa4-a166-76cccd5b2478
65,"Posting again wrt #cciws13 digital methods workshop: oldtweets, a search engine for the 1st yr of twitter http://t.co/V46OTQPBk2",11c285a3-599c-4fa4-a166-76cccd5b2478
66,@username @username @username thank you!,11c285a3-599c-4fa4-a166-76cccd5b2478
67,@username oh cool,11c285a3-599c-4fa4-a166-76cccd5b2478
68,@username @username @username @username argh!!! What'd I miss?,11c285a3-599c-4fa4-a166-76cccd5b2478
69,@username great stuff darryl,11c285a3-599c-4fa4-a166-76cccd5b2478
70,Um @username just read out his own tweet. Is the a comment or a question. #cciws13,11c285a3-599c-4fa4-a166-76cccd5b2478
71,"@username @username I know, I do nothing but oppress your talent.",11c285a3-599c-4fa4-a166-76cccd5b2478
72,@username @username @username welcome to our thread,11c285a3-599c-4fa4-a166-76cccd5b2478
73,#cciws13 closing reception @username Old Government House http://t.co/q1iAMrraN1,11c285a3-599c-4fa4-a166-76cccd5b2478
74,#cciws closing reception - stopmotion version :) https://t.co/gAfWNNMRjo,11c285a3-599c-4fa4-a166-76cccd5b2478
75,@username @username you gotta know when to fold 'em.,11c285a3-599c-4fa4-a166-76cccd5b2478
76,"""Attention is not necessarily a clumsy or insufficient proxy for physical touch but an autonomous source of pleasure"" http://t.co/cKruUx4xjH",11c285a3-599c-4fa4-a166-76cccd5b2478
77,@username oh dear,11c285a3-599c-4fa4-a166-76cccd5b2478
78,@username I was wondering about similar issues for indexing indiv papers in the proceedings but didn't think of this one.,11c285a3-599c-4fa4-a166-76cccd5b2478
79,@username I thought so,11c285a3-599c-4fa4-a166-76cccd5b2478
80,"Congrats to @username colleagues at QUT & RMIT, + our friends at UQ on your ARC Linkage success in FOR20 this round! http://t.co/sPKUMyfF2k",11c285a3-599c-4fa4-a166-76cccd5b2478
81,"@username @username yes, fantastic. Thanks @username for posting",11c285a3-599c-4fa4-a166-76cccd5b2478
82,"related #cciws13 MT @username: How To Mess With Big Data Quant Folks—them: “so, what’s your n?” / you: “FEELINGS!”",11c285a3-599c-4fa4-a166-76cccd5b2478
83,Um so this is Vine posts on Twitter over past 2 months according to our data @username #ripvine @username… http://t.co/4mGHAfDQ7L,11c285a3-599c-4fa4-a166-76cccd5b2478
84,"Woo hoo, congrats Dr @username @username QUT Creative Industries Precinct http://t.co/iaZW6HtYuV",11c285a3-599c-4fa4-a166-76cccd5b2478
85,YouTube Celebrates Pride With #ProudToLove Spotlight Channel http://t.co/HxyaNoECoC @username @username,11c285a3-599c-4fa4-a166-76cccd5b2478
86,"@username @username as i said, mad ambulance chasing skillz",11c285a3-599c-4fa4-a166-76cccd5b2478
87,"OH at #cciws13 ""So I'm just trying to understand, if your brain is liquefied, how does knowledge transfer occur...?""",11c285a3-599c-4fa4-a166-76cccd5b2478
88,how many academics need some basic speech and drama training. #alot,11c285a3-599c-4fa4-a166-76cccd5b2478
89,@username @username @username I DEMAND TANKS NAO #occupythefuture,11c285a3-599c-4fa4-a166-76cccd5b2478
90,@username @username @username i hope you completed your feedback forms earlier,11c285a3-599c-4fa4-a166-76cccd5b2478
91,@username @username @username i hope you'll remember the good times,11c285a3-599c-4fa4-a166-76cccd5b2478
92,@username now you're doing success theatre too? #killmenow,11c285a3-599c-4fa4-a166-76cccd5b2478
93,@username @username @username aw thanks guys. really good to hear.,11c285a3-599c-4fa4-a166-76cccd5b2478
94,@username @username and now Dad jokes.,11c285a3-599c-4fa4-a166-76cccd5b2478
95,@username totes rolling in it,11c285a3-599c-4fa4-a166-76cccd5b2478
96,@username @username yes these reports prompted us to check the data yesterday,11c285a3-599c-4fa4-a166-76cccd5b2478
97,@username @username @username @username it's how we roll,11c285a3-599c-4fa4-a166-76cccd5b2478
98,@username you should see @username!,11c285a3-599c-4fa4-a166-76cccd5b2478
99,Hmmm so new MySpace or should I say InstaVinrSpot,11c285a3-599c-4fa4-a166-76cccd5b2478
0,"I just donated to #Movember, a cause i am passionate about - http://t.co/AG4WI7Rxjm",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
1,Check out who is changing the face of men’s health for #Movember  http://t.co/9XkJhe7p65 via @username,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
2,.@username any ideas on date of acceptance notification?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
3,#TwitterOwesMe $2. What's your account worth? http://t.co/x8j29YgeY4,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
4,"@username Any plans on performing in Belgium again?
Loved your show in Kasterlee a couple of months ago !",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
5,"Google Scholar mistake: e-mail of 10 new citations of my articles, yet none cite me and not added to my overview",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
6,"Welcome to @username, my 100th follower!",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
7,@username Sorry.,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
8,Worth to read his feed -> RT @username: Let's talk about Internet privacy. It's a hot topic lately.,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
9,"Hardly any internet at work, yet facebook and twitter work fine #counterproductive @username",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
10,Miley Cyrus appears to be more plausible than I thought for Time PoY @username @username http://t.co/m5Hm3N8KE6,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
11,Santa’s Chief Data Scientist Speaks Out - Ecommerce Blog: http://t.co/8wnerveTTn,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
12,@username zelfs 2 fouten - University of Antwerpen,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
13,Except when its night in Africa RT @username: The total area of solar panels it would take to power the world http://t.co/j3YWPbY9UQ,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
14,"@username @username Post Plaza at Korenmarkt, Ghent is a former Post Office, not train station !",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
15,@username @username Seems like permissions are not set right. Can’t access it.,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
16,I just became Tile backer 162585. Become a backer as well by getting yours at http://t.co/Sbhz5xbBa0,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
17,@username Cool! Good luck with it... Who is collaborating?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
18,Presenting poster on CSI corpus for stylometry and deception detection at #CLIN24 @username http://t.co/qjbYyKYTGr,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
19,"@username ""How to improve your twitter engagement"" Put a ring on it?",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
20,Brains hate randomness: Patterning skills for music and language in humans and other animals | CLiPS http://t.co/XZEipJfUGD via @username,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
21,@username We had a student mentioning the use of a 'sentimental lexicon' in his presentation :-D,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
22,Anxiously awaiting @username workshop proposal notification :-),717b2dd5-db5c-4cc8-9203-fda1857fe8a8
23,"@username nice post, but OUCH ! ""because it’s overall visual weight is mismanaged.” #typo http://t.co/MTTXCbTJZu",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
24,"@username Sorry, can't help it! :-p Maybe just lowercase 'ouch' would've sufficed.",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
25,Scientists explain their processes with a little too much honesty [17 pictures](via @username) http://t.co/CC8XAClbmE,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
26,I completed the @username #HourofCode app! Check it out: http://t.co/g2BQ2kDbVX Fun way for newbies to learn programming,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
27,@username En wie is knappe professor?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
28,".@username releases free Dutch corpus for comp. stylometry  http://t.co/fXXeIUa9vD Detect gender, personality, sentiment, deception in text",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
29,Personal Language Analytics for Sentiment Mining http://t.co/3hxcXMhJ3G,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
30,I'm loving this advertising by @username that actually reflects the world we live in. (via @username) http://t.co/5SH53ITHhV,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
31,Programming in a nutshell http://t.co/6sR4zdXnOX via @username,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
32,@username There is no link to the Author’s Kit here? the word just looks ‘linkish' http://t.co/JYJFn7i0zK,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
33,"@username Ok, found it at the top of the page. But strange that in-text reference looks like link but isn’t.",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
34,@username @username Yes the figure of the circle is round indeed. All there's to be said about this graph.,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
35,@username Those too poor to afford it?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
36,@username Yes! Finally some link to your source. Referencing is encouraged !!,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
37,@username says who?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
38,@username Foto ! Pretty please? :),717b2dd5-db5c-4cc8-9203-fda1857fe8a8
39,@username Now I'm very curious,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
40,"Anyone knows what html entity &ssquf; does? Found it in an xml file, but can’t find reference except used here http://t.co/OAOa3oHUY9 #html",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
41,"""Infants Use Verbs They Know To Learn New Nouns"" or they just use semantics from context (i.e. not only verbs) ?? http://t.co/XzvGj7yUaU",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
42,"@username @username seems to me they learn from semantic context, not just verbs",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
43,He do the wok. Do the wok of life. #songswithwok #direstraits,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
44,"I’m wokking on sunshine, oh-oh #songswithwok",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
45,I’m definitely going to read this List of Common Misconceptions http://t.co/f0RbqcFHRl #Wikipedia,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
46,"New friends at work ""RT @username: Newest CLiPS members arrived today!!  #nao #robot http://t.co/LiUvdGLRzW """,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
47,@username where? What s your source?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
48,Looking to buy an active speaker/monitor for vocals & guitar. Any suggestions?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
49,Does the association for computational linguistics have a twitter account? #ACL #nlproc,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
50,"Cleaning lady reminds me of my mother. “If you tidy up your room I will clean it for you.""",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
51,@username Hope this doesn't have to be about the movie. Are you coming to Belgium any time soon? #AskEmma,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
52,@username Do you still regularly meet with Daniel Radcliffe and Rupert Grint?,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
53,"@username How do you feel about being so beautiful? When you were single, facebook and twitter exploded with love declarations. #AskEmma",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
54,"@username Is that from google, or does it just list wikipedia entries? It doesn't do that for me btw :-p",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
55,@username @username uhm all sane people accept theory of evolution,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
56,"@username @username also, it's not because some people mistakenly use 'theory' meaning 'hypothesis' that the word changed its meaning",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
57,@username @username @username You’re right. There are indeed people who ignore substantial scientific evidence.,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
58,"@username Jeffrey, dear, please google such things before you make a fool of yourself: http://t.co/rjK6cht5fG",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
59,Still waiting for @username Belgium to bring my package to Antwerp that was already in Brussels at 6:05 am :-( was hoping to get it today,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
60,@username @username Thanks for your offer to help! Great service! Though status online didn’t change (still in brussels) they just delivered it :),717b2dd5-db5c-4cc8-9203-fda1857fe8a8
61,"@username ok, succes! :-) of bonne chance ;-)",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
62,Ready for an interesting day at @username http://t.co/BsCeIkX4P2,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
63,"Knew the idea, still a great talk by Jenny Zhang at #TEDxUHasselt on hydrogen as green fuel.",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
64,"@username would love to see the animator's drawings on big screen sometimes, maybe show it as summary at end of talk? #TEDxUHasselt",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
65,Loving these talks on green technology: enhanced landfill mining and artificial photosynthesis #TEDxUHasselt,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
66,@username still haven't seen any of the drawings :-( #TEDxUHasselt,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
67,With edible QR code!! “@username: Hmmm Qkies! ^-^ @username #TEDxUHasselt http://t.co/R7jCg3Mhe1”,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
68,Having a great time at #TEDxUHasselt thank you organizers! Next up: music,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
69,"""Impressive crowd"" he said. I'm impressed he even saw us :-) #TEDxUHasselt http://t.co/7jZgScPLr4",717b2dd5-db5c-4cc8-9203-fda1857fe8a8
70,Summary of great talk of @username on innovation through humour #TEDxUHasselt http://t.co/ENGVEQpg6U,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
71,People interested in microlending: check @username   #TEDxUHasselt,717b2dd5-db5c-4cc8-9203-fda1857fe8a8
